CustomerID,Gender,Age,MaritalStatus,CityTier,PreferredDevice,PreferredPaymentMode,PreferredCategory,RegistrationDate,TenureMonths,OrdersPerMonth,AvgOrderValue,TotalOrders,TotalSpend,MonthlyRevenue,CLV_Estimate,DaysSinceLastOrder,WarehouseToDoorDays,SatisfactionScore,ComplaintsRaised,ComplaintResolved,CashbackReceived,CouponUsedCount,ReturnedOrders,AppLoginsPerMonth,WishlistItems,Churn,ChurnDate,ReturnRate,TenureBucket,ValueSegment,UnresolvedComplaint,RecencyFlag
CUST00109,Male,25,Married,Tier 3,Desktop,Credit Card,Fashion,2024-07-01,6,0.5,2159.21,3,6477.63,1079.6,0.0,94,4.2,2,1,Yes,1.16,7,0,10,7,1,2024-11-19,0.0,3-6 Months,Mid Value,0,Dormant
CUST00110,Male,38,Single,Tier 2,Mobile,UPI,Grocery,2024-08-31,4,2.0,1223.87,8,9790.96,2447.74,0.0,112,4.9,5,0,No Complaint,217.94,2,2,5,0,1,2024-10-07,0.25,3-6 Months,Mid Value,0,Dormant
CUST00111,Male,23,Married,Tier 3,Mobile,Credit Card,Home & Kitchen,2021-12-29,36,0.5,1160.81,18,20894.58,580.4,0.0,142,7.6,5,3,Yes,362.29,1,3,2,2,1,2024-01-08,0.167,24+ Months,Low Value,0,Dormant
CUST00112,Male,38,Married,Tier 2,Mobile,UPI,Electronics,2022-12-30,24,4.9,483.16,118,57012.88,2367.48,56819.52,45,6.4,5,1,Yes,21.97,1,1,15,4,0,,0.008,12-24 Months,Mid Value,0,Slipping
CUST00113,Female,56,Married,Tier 2,Mobile,Credit Card,Home & Kitchen,2024-10-31,2,2.2,533.23,4,2132.92,1173.11,0.0,129,1.0,5,2,Yes,253.45,6,2,8,4,1,2024-12-06,0.5,0-3 Months,Mid Value,0,Dormant
CUST00114,Female,41,Married,Tier 1,Mobile,Credit Card,Home & Kitchen,2024-05-01,8,0.5,1257.76,4,5031.04,628.88,0.0,22,3.5,5,3,Yes,311.93,5,0,3,3,1,2024-06-19,0.0,6-12 Months,Low Value,0,Active
CUST00115,Female,50,Single,Tier 2,Desktop,Wallet,Fashion,2023-07-01,18,0.9,295.49,16,4727.84,265.94,6382.56,127,4.0,5,0,No Complaint,58.18,3,5,16,5,0,,0.312,12-24 Months,Low Value,0,Dormant
CUST00116,Female,35,Single,Tier 2,Mobile,UPI,Fashion,2023-12-31,12,2.4,699.61,29,20288.69,1679.06,0.0,165,5.1,2,3,Yes,224.13,5,3,14,6,1,2024-12-25,0.103,6-12 Months,Mid Value,0,Dormant
CUST00117,Female,45,Married,Tier 1,Desktop,Net Banking,Electronics,2023-07-01,18,1.0,526.22,18,9471.96,526.22,0.0,16,4.4,3,1,Yes,18.32,8,1,1,3,1,2023-09-10,0.056,12-24 Months,Low Value,0,Active
CUST00118,Male,49,Single,Tier 2,Desktop,UPI,Grocery,2023-12-31,12,1.8,812.78,22,17881.16,1463.0,35112.0,21,3.6,1,0,No Complaint,188.56,4,1,16,4,0,,0.045,6-12 Months,Mid Value,0,Active
CUST00119,Female,29,Single,Tier 3,Mobile,UPI,Electronics,2022-06-30,30,6.0,772.05,180,138969.0,4632.3,0.0,100,3.4,4,0,No Complaint,128.52,6,20,6,5,1,2022-08-15,0.111,24+ Months,High Value,0,Dormant
CUST00120,Male,59,Married,Tier 2,Mobile,Credit Card,Electronics,2024-07-01,6,1.1,983.78,7,6886.46,1082.16,25971.84,9,1.9,4,2,Yes,341.3,2,0,21,7,0,,0.0,3-6 Months,Mid Value,0,Active
CUST00121,Female,44,Single,Tier 2,Mobile,Debit Card,Grocery,2022-12-30,24,1.0,1243.39,24,29841.36,1243.39,29841.36,34,2.7,5,0,No Complaint,108.26,2,4,12,6,0,,0.167,12-24 Months,Mid Value,0,Slipping
CUST00122,Female,27,Married,Tier 3,Desktop,UPI,Fashion,2021-12-29,36,4.3,1766.27,155,273771.85,7594.96,182279.04,35,6.0,5,1,Yes,100.58,3,24,1,7,0,,0.155,24+ Months,High Value,0,Slipping
CUST00123,Male,63,Single,Tier 1,Mobile,UPI,Sports,2024-05-01,8,1.0,1861.73,8,14893.84,1861.73,44681.52,87,2.6,3,3,Yes,488.67,4,2,3,1,0,,0.25,6-12 Months,Mid Value,0,At Risk
CUST00124,Male,59,Married,Tier 2,Mobile,Credit Card,Fashion,2022-06-30,30,0.5,760.53,15,11407.95,380.26,9126.24,45,3.1,4,3,No,489.99,4,1,3,4,0,,0.067,24+ Months,Low Value,1,Slipping
CUST00125,Male,49,Married,Tier 3,Mobile,Credit Card,Home & Kitchen,2024-08-01,5,0.5,593.69,2,1187.38,296.85,7124.4,86,1.9,4,0,No Complaint,6.55,5,0,10,1,0,,0.0,3-6 Months,Low Value,0,At Risk
CUST00126,Male,59,Single,Tier 2,Mobile,COD,Fashion,2024-08-01,5,7.4,517.27,37,19138.99,3827.8,0.0,94,5.2,4,0,No Complaint,119.64,4,5,6,2,1,2024-09-28,0.135,3-6 Months,High Value,0,Dormant
CUST00127,Female,43,Married,Tier 1,Mobile,Credit Card,Fashion,2021-12-29,36,6.8,716.46,245,175532.7,4871.93,116926.32,131,6.2,4,3,Yes,31.59,5,41,3,4,0,,0.167,24+ Months,High Value,0,Dormant
CUST00128,Female,42,Married,Tier 1,Mobile,UPI,Fashion,2024-12-01,1,0.6,449.67,1,449.67,269.8,0.0,170,6.6,5,2,No,57.56,1,0,11,4,1,2024-12-25,0.0,0-3 Months,Low Value,1,Dormant
CUST00129,Male,28,Married,Tier 3,Desktop,Net Banking,Sports,2024-08-31,4,2.0,1247.32,8,9978.56,2494.64,59871.36,91,3.8,5,1,Yes,197.47,2,0,8,5,0,,0.0,3-6 Months,Mid Value,0,Dormant
CUST00130,Male,40,Married,Tier 2,Desktop,UPI,Fashion,2024-03-01,10,0.5,1837.98,5,9189.9,918.99,0.0,64,4.4,2,0,No Complaint,24.92,3,0,13,1,1,2024-07-27,0.0,6-12 Months,Mid Value,0,At Risk
CUST00131,Male,51,Married,Tier 3,Mobile,COD,Grocery,2024-05-01,8,2.8,308.82,22,6794.04,864.7,20752.8,47,4.6,3,1,Yes,2.04,4,3,11,5,0,,0.136,6-12 Months,Low Value,0,Slipping
CUST00132,Male,57,Single,Tier 2,Mobile,COD,Home & Kitchen,2023-07-01,18,0.5,903.83,9,8134.47,451.92,10846.08,114,3.7,4,1,Yes,233.77,2,3,8,2,0,,0.333,12-24 Months,Low Value,0,Dormant
CUST00133,Male,40,Single,Tier 2,Desktop,Wallet,Grocery,2024-08-31,4,0.5,2668.22,2,5336.44,1334.11,0.0,169,5.1,4,0,No Complaint,184.57,2,0,1,0,1,2024-09-10,0.0,3-6 Months,Mid Value,0,Dormant
CUST00134,Male,46,Married,Tier 3,Mobile,Credit Card,Electronics,2024-10-31,2,4.4,318.26,9,2864.34,1400.34,0.0,137,6.5,4,2,Yes,419.33,0,1,2,4,1,2024-12-24,0.111,0-3 Months,Mid Value,0,Dormant
CUST00135,Female,48,Single,Tier 2,Desktop,Debit Card,Sports,2024-06-01,7,1.0,2525.17,7,17676.19,2525.17,60604.08,37,6.3,5,0,No Complaint,140.68,8,1,12,2,0,,0.143,6-12 Months,Mid Value,0,Slipping
CUST00136,Male,24,Single,Tier 2,Mobile,Credit Card,Home & Kitchen,2024-01-31,11,0.5,491.83,6,2950.98,245.92,0.0,160,4.2,3,1,Yes,523.16,3,1,16,5,1,2024-05-29,0.167,6-12 Months,Low Value,0,Dormant
CUST00137,Male,57,Single,Tier 2,Desktop,Debit Card,Electronics,2023-12-31,12,4.5,586.97,54,31696.38,2641.36,63392.64,132,3.5,4,0,No Complaint,169.17,5,1,6,3,0,,0.019,6-12 Months,High Value,0,Dormant
CUST00138,Female,50,Married,Tier 3,Mobile,Credit Card,Grocery,2023-07-01,18,3.6,1383.39,65,89920.35,4980.2,119524.8,23,2.4,5,0,No Complaint,88.13,1,5,35,4,0,,0.077,12-24 Months,High Value,0,Active
CUST00139,Male,38,Married,Tier 2,Mobile,Credit Card,Sports,2023-12-31,12,2.9,1280.88,35,44830.8,3714.55,89149.2,128,1.4,4,1,Yes,168.78,4,11,3,8,0,,0.314,6-12 Months,High Value,0,Dormant
CUST00140,Female,19,Married,Tier 2,Desktop,Net Banking,Sports,2024-08-01,5,6.1,833.98,30,25019.4,5087.28,122094.72,52,5.5,4,0,No Complaint,248.94,7,2,11,1,0,,0.067,3-6 Months,High Value,0,Slipping
CUST00141,Female,35,Married,Tier 1,Mobile,UPI,Electronics,2022-12-30,24,1.7,526.15,41,21572.15,894.46,0.0,88,4.5,2,0,No Complaint,76.86,4,4,9,3,1,2023-04-12,0.098,12-24 Months,Mid Value,0,At Risk
CUST00142,Male,64,Married,Tier 3,Mobile,Net Banking,Home & Kitchen,2024-10-31,2,0.5,375.88,1,375.88,187.94,0.0,54,4.5,3,0,No Complaint,83.89,6,0,11,5,1,2024-11-24,0.0,0-3 Months,Low Value,0,Slipping
CUST00143,Male,50,Married,Tier 1,Mobile,Net Banking,Electronics,2024-08-31,4,0.5,850.95,2,1701.9,425.48,0.0,16,8.9,3,1,Yes,178.93,3,0,4,4,1,2024-10-05,0.0,3-6 Months,Low Value,0,Active
CUST00144,Male,54,Single,Tier 2,Desktop,Credit Card,Electronics,2022-12-30,24,1.0,773.86,24,18572.64,773.86,18572.64,138,7.4,4,0,No Complaint,109.45,5,3,2,3,0,,0.125,12-24 Months,Low Value,0,Dormant
CUST00145,Male,51,Single,Tier 2,Mobile,Credit Card,Fashion,2024-08-01,5,0.5,515.64,2,1031.28,257.82,0.0,149,4.6,4,0,No Complaint,134.75,4,0,4,4,1,2024-11-25,0.0,3-6 Months,Low Value,0,Dormant
CUST00146,Male,37,Married,Tier 2,Desktop,Credit Card,Fashion,2024-03-01,10,1.9,750.79,19,14265.01,1426.5,34236.0,42,4.9,5,4,Yes,723.95,4,1,2,5,0,,0.053,6-12 Months,Mid Value,0,Slipping
CUST00147,Female,52,Single,Tier 2,Mobile,Wallet,Grocery,2024-07-01,6,0.5,1070.23,3,3210.69,535.12,0.0,43,2.5,2,0,No Complaint,8.06,1,0,1,4,1,2024-12-10,0.0,3-6 Months,Low Value,0,Slipping
CUST00148,Male,35,Married,Tier 1,Mobile,UPI,Grocery,2024-01-31,11,1.5,1898.67,16,30378.72,2848.0,68352.0,77,5.7,3,0,No Complaint,187.89,4,4,9,8,0,,0.25,6-12 Months,High Value,0,At Risk
CUST00149,Male,63,Married,Tier 2,Desktop,Debit Card,Fashion,2024-06-01,7,0.5,1029.21,4,4116.84,514.6,12350.4,146,4.9,2,0,No Complaint,461.24,0,0,34,3,0,,0.0,6-12 Months,Low Value,0,Dormant
CUST00150,Male,41,Married,Tier 3,Mobile,Debit Card,Electronics,2021-12-29,36,1.1,793.99,40,31759.6,873.39,20961.36,14,2.9,4,4,No,48.5,5,3,9,3,0,,0.075,24+ Months,Low Value,1,Active
CUST00151,Female,25,Single,Tier 3,Mobile,Wallet,Electronics,2024-06-01,7,2.8,504.51,20,10090.2,1412.63,33903.12,145,4.9,5,1,Yes,42.89,2,2,1,4,0,,0.1,6-12 Months,Mid Value,0,Dormant
CUST00152,Male,47,Single,Tier 1,Mobile,COD,Sports,2023-07-01,18,1.1,533.19,20,10663.8,586.51,14076.24,166,6.4,5,0,No Complaint,81.18,3,1,6,7,0,,0.05,12-24 Months,Low Value,0,Dormant
CUST00153,Male,61,Married,Tier 3,Mobile,Debit Card,Home & Kitchen,2021-12-29,36,1.0,1044.73,36,37610.28,1044.73,0.0,101,8.2,4,2,Yes,13.85,4,3,7,3,1,2024-01-15,0.083,24+ Months,Mid Value,0,Dormant
CUST00154,Male,27,Single,Tier 2,Mobile,UPI,Electronics,2023-07-01,18,11.7,1085.21,211,228979.31,12696.96,0.0,11,1.8,1,2,Yes,147.89,0,2,11,1,1,2023-12-14,0.009,12-24 Months,High Value,0,Active
CUST00155,Female,40,Married,Tier 3,Mobile,Credit Card,Home & Kitchen,2023-12-31,12,3.2,768.49,38,29202.62,2459.17,0.0,49,2.4,3,3,No,186.65,3,1,12,3,1,2024-07-07,0.026,6-12 Months,Mid Value,1,Slipping
CUST00156,Male,28,Married,Tier 2,Mobile,UPI,Electronics,2023-12-31,12,1.8,1691.81,22,37219.82,3045.26,73086.24,20,4.3,5,1,Yes,308.55,3,2,2,6,0,,0.091,6-12 Months,High Value,0,Active
CUST00157,Female,19,Married,Tier 2,Mobile,Net Banking,Grocery,2024-03-01,10,2.2,935.6,22,20583.2,2058.32,49399.68,47,4.9,4,0,No Complaint,12.32,3,1,3,4,0,,0.045,6-12 Months,Mid Value,0,Slipping
CUST00158,Female,43,Married,Tier 3,Mobile,COD,Sports,2022-06-30,30,2.4,638.76,72,45990.72,1533.02,0.0,146,7.5,3,1,No,103.15,1,1,6,2,1,2023-06-28,0.014,24+ Months,Mid Value,1,Dormant
CUST00159,Male,53,Single,Tier 3,Mobile,COD,Electronics,2024-12-01,1,0.5,567.63,1,567.63,283.82,0.0,10,6.7,4,0,No Complaint,276.02,5,0,1,2,1,2024-12-07,0.0,0-3 Months,Low Value,0,Active
CUST00160,Female,50,Married,Tier 2,Tablet,Debit Card,Grocery,2021-12-29,36,0.5,541.58,18,9748.44,270.79,6498.96,51,1.0,2,2,Yes,263.22,9,2,2,4,0,,0.111,24+ Months,Low Value,0,Slipping
CUST00161,Male,64,Single,Tier 1,Desktop,Credit Card,Electronics,2023-07-01,18,2.6,1256.42,47,59051.74,3266.69,0.0,93,3.7,4,1,Yes,13.77,2,3,25,4,1,2024-03-30,0.064,12-24 Months,High Value,0,Dormant
CUST00162,Female,30,Single,Tier 2,Mobile,UPI,Fashion,2022-06-30,30,1.1,581.18,33,19178.94,639.3,15343.2,157,1.8,5,1,Yes,2.06,0,9,4,4,0,,0.273,24+ Months,Low Value,0,Dormant
CUST00163,Female,57,Married,Tier 2,Mobile,Credit Card,Grocery,2024-12-01,1,0.5,968.06,1,968.06,484.03,0.0,45,2.2,1,0,No Complaint,275.29,2,0,11,2,1,2024-12-23,0.0,0-3 Months,Low Value,0,Slipping
CUST00164,Male,42,Married,Tier 1,Tablet,UPI,Sports,2022-06-30,30,0.9,495.74,27,13384.98,446.17,10708.08,140,5.6,4,0,No Complaint,26.73,6,2,5,4,0,,0.074,24+ Months,Low Value,0,Dormant
CUST00165,Male,21,Married,Tier 1,Mobile,COD,Electronics,2024-10-31,2,0.5,798.78,1,798.78,399.39,0.0,105,4.8,3,0,No Complaint,155.21,1,0,56,3,1,2024-12-29,0.0,0-3 Months,Low Value,0,Dormant
CUST00166,Female,59,Single,Tier 3,Mobile,UPI,Home & Kitchen,2022-12-30,24,6.2,864.22,149,128768.78,5358.16,128595.84,122,7.5,5,5,Yes,17.82,3,66,19,5,0,,0.443,12-24 Months,High Value,0,Dormant
CUST00167,Male,36,Married,Tier 1,Desktop,COD,Home & Kitchen,2024-05-01,8,0.6,4698.03,5,23490.15,2818.82,0.0,155,2.0,1,0,No Complaint,63.05,1,1,3,6,1,2024-10-22,0.2,6-12 Months,High Value,0,Dormant
CUST00168,Male,35,Single,Tier 2,Mobile,Debit Card,Fashion,2022-12-30,24,0.5,359.61,12,4315.32,179.8,4315.2,5,4.5,4,2,No,30.96,3,0,13,5,0,,0.0,12-24 Months,Low Value,1,Active
CUST00169,Male,54,Married,Tier 1,Mobile,Credit Card,Electronics,2023-07-01,18,2.5,1581.4,45,71163.0,3953.5,94884.0,95,3.5,3,0,No Complaint,239.99,1,9,6,4,0,,0.2,12-24 Months,High Value,0,Dormant
CUST00170,Female,47,Married,Tier 1,Tablet,UPI,Grocery,2024-10-01,3,1.8,524.27,5,2621.35,943.69,22648.56,134,7.3,5,0,No Complaint,201.05,3,0,3,3,0,,0.0,0-3 Months,Mid Value,0,Dormant
CUST00171,Female,36,Single,Tier 1,Desktop,UPI,Grocery,2024-01-31,11,2.1,2309.57,23,53120.11,4850.1,0.0,159,2.9,2,0,No Complaint,26.17,3,2,6,4,1,2024-12-27,0.087,6-12 Months,High Value,0,Dormant
CUST00172,Male,40,Single,Tier 1,Mobile,Credit Card,Fashion,2024-08-01,5,1.4,550.8,7,3855.6,771.12,18506.88,24,4.9,3,1,Yes,11.01,3,1,3,3,0,,0.143,3-6 Months,Low Value,0,Active
CUST00173,Male,33,Single,Tier 3,Mobile,COD,Sports,2023-12-31,12,1.6,1854.49,19,35235.31,2967.18,71212.32,62,2.0,2,1,Yes,113.04,4,0,2,5,0,,0.0,6-12 Months,High Value,0,At Risk
CUST00174,Male,18,Married,Tier 3,Mobile,UPI,Beauty,2022-12-30,24,3.8,1048.61,91,95423.51,3984.72,95633.28,15,7.1,4,1,Yes,39.17,4,5,5,6,0,,0.055,12-24 Months,High Value,0,Active
CUST00175,Female,29,Married,Tier 1,Desktop,COD,Electronics,2024-10-31,2,0.6,353.56,1,353.56,212.14,0.0,150,7.8,3,2,Yes,1.47,3,0,4,2,1,2024-11-04,0.0,0-3 Months,Low Value,0,Dormant
CUST00176,Male,41,Married,Tier 2,Mobile,COD,Grocery,2024-01-31,11,1.3,1031.85,14,14445.9,1341.4,0.0,154,3.2,2,0,No Complaint,55.24,3,3,3,7,1,2024-12-07,0.214,6-12 Months,Mid Value,0,Dormant
CUST00177,Female,51,Married,Tier 2,Mobile,UPI,Fashion,2023-07-01,18,7.9,1288.09,142,182908.78,10175.91,244221.84,87,3.0,4,1,No,43.63,1,11,8,5,0,,0.077,12-24 Months,High Value,1,At Risk
CUST00178,Male,25,Married,Tier 3,Tablet,COD,Electronics,2024-07-01,6,0.5,1354.72,3,4064.16,677.36,0.0,4,5.0,5,1,No,207.91,3,0,1,3,1,2024-12-10,0.0,3-6 Months,Low Value,1,Active
CUST00179,Female,35,Married,Tier 3,Mobile,Debit Card,Home & Kitchen,2021-12-29,36,0.9,760.63,32,24340.16,684.57,16429.68,19,3.0,4,1,Yes,355.01,2,1,29,2,0,,0.031,24+ Months,Low Value,0,Active
CUST00180,Male,22,Married,Tier 2,Mobile,COD,Home & Kitchen,2024-01-31,11,0.5,5520.59,6,33123.54,2760.3,66247.2,112,6.6,3,1,Yes,48.84,5,0,2,5,0,,0.0,6-12 Months,High Value,0,Dormant
CUST00181,Male,43,Single,Tier 2,Mobile,UPI,Electronics,2024-10-01,3,0.5,3506.1,2,7012.2,1753.05,0.0,176,5.3,4,0,No Complaint,45.43,3,1,8,1,1,2024-10-22,0.5,0-3 Months,Mid Value,0,Dormant
CUST00182,Male,47,Married,Tier 3,Mobile,UPI,Grocery,2024-10-31,2,0.8,1137.62,2,2275.24,910.1,0.0,151,6.8,4,3,Yes,88.32,8,0,4,3,1,2024-12-04,0.0,0-3 Months,Mid Value,0,Dormant
CUST00183,Female,30,Married,Tier 1,Mobile,UPI,Beauty,2023-12-31,12,0.5,357.35,6,2144.1,178.68,0.0,143,2.6,4,5,Yes,34.09,3,1,1,4,1,2024-05-04,0.167,6-12 Months,Low Value,0,Dormant
CUST00184,Female,36,Single,Tier 2,Desktop,Credit Card,Electronics,2024-06-01,7,0.5,445.77,4,1783.08,222.88,5349.12,75,2.0,3,1,No,528.12,5,0,2,4,0,,0.0,6-12 Months,Low Value,1,At Risk
CUST00185,Male,46,Married,Tier 3,Desktop,COD,Fashion,2024-08-31,4,1.1,743.76,4,2975.04,818.14,19635.36,177,5.2,5,0,No Complaint,50.24,3,0,6,8,0,,0.0,3-6 Months,Low Value,0,Dormant
CUST00186,Female,20,Married,Tier 2,Mobile,COD,Grocery,2024-12-01,1,0.5,839.49,1,839.49,419.74,0.0,148,7.5,3,1,Yes,17.64,5,0,3,3,1,2024-12-06,0.0,0-3 Months,Low Value,0,Dormant
CUST00187,Female,43,Single,Tier 2,Mobile,Net Banking,Grocery,2023-12-31,12,3.5,503.57,42,21149.94,1762.5,42300.0,61,2.8,3,0,No Complaint,146.51,3,3,14,3,0,,0.071,6-12 Months,Mid Value,0,At Risk
CUST00188,Female,57,Single,Tier 2,Mobile,UPI,Fashion,2023-07-01,18,4.0,613.63,72,44181.36,2454.52,58908.48,134,5.3,3,0,No Complaint,138.85,3,6,9,4,0,,0.083,12-24 Months,Mid Value,0,Dormant
CUST00189,Male,29,Married,Tier 1,Mobile,UPI,Fashion,2024-10-01,3,1.3,223.14,4,892.56,290.08,6961.92,78,3.3,5,5,No,179.9,2,1,1,5,0,,0.25,0-3 Months,Low Value,1,At Risk
CUST00190,Male,19,Married,Tier 2,Mobile,Debit Card,Fashion,2023-07-01,18,10.4,197.77,187,36982.99,2056.81,49363.44,119,6.4,5,1,Yes,612.41,4,22,22,3,0,,0.118,12-24 Months,Mid Value,0,Dormant
CUST00191,Male,28,Married,Tier 2,Tablet,UPI,Electronics,2021-12-29,36,2.8,906.54,101,91560.54,2538.31,60919.44,174,2.9,5,1,No,70.34,2,12,2,2,0,,0.119,24+ Months,High Value,1,Dormant
CUST00192,Female,61,Married,Tier 2,Mobile,Credit Card,Grocery,2021-12-29,36,3.4,2737.15,122,333932.3,9306.31,0.0,45,5.0,1,4,Yes,80.21,2,41,1,4,1,2024-08-01,0.336,24+ Months,High Value,0,Slipping
CUST00193,Female,45,Single,Tier 2,Mobile,Debit Card,Electronics,2021-12-29,36,0.5,303.15,18,5456.7,151.57,0.0,143,6.5,4,3,Yes,73.99,1,2,5,6,1,2024-02-14,0.111,24+ Months,Low Value,0,Dormant
CUST00194,Female,35,Single,Tier 3,Mobile,UPI,Fashion,2022-06-30,30,4.5,773.28,135,104392.8,3479.76,0.0,106,2.1,3,1,Yes,178.3,4,56,5,3,1,2023-04-02,0.415,24+ Months,High Value,0,Dormant
CUST00195,Male,30,Single,Tier 1,Mobile,Debit Card,Home & Kitchen,2024-08-31,4,7.3,886.3,29,25702.7,6469.99,0.0,171,5.6,5,0,No Complaint,166.77,8,2,5,5,1,2024-12-27,0.069,3-6 Months,High Value,0,Dormant
CUST00196,Male,54,Married,Tier 2,Mobile,Credit Card,Fashion,2024-10-01,3,0.7,1165.52,2,2331.04,815.86,19580.64,25,3.9,4,0,No Complaint,135.45,2,0,1,1,0,,0.0,0-3 Months,Low Value,0,Active
CUST00197,Female,39,Married,Tier 2,Mobile,Debit Card,Electronics,2024-04-01,9,2.9,628.12,26,16331.12,1821.55,0.0,129,6.0,4,3,No,81.55,3,2,3,3,1,2024-07-22,0.077,6-12 Months,Mid Value,1,Dormant
CUST00198,Female,29,Single,Tier 2,Mobile,COD,Sports,2023-07-01,18,3.4,415.66,61,25355.26,1413.24,0.0,7,5.2,3,3,Yes,100.44,2,8,20,3,1,2024-05-28,0.131,12-24 Months,Mid Value,0,Active
CUST00199,Female,19,Married,Tier 1,Desktop,UPI,Grocery,2022-06-30,30,0.9,1410.99,27,38096.73,1269.89,0.0,45,3.7,4,1,Yes,283.08,3,9,13,1,1,2024-11-09,0.333,24+ Months,Mid Value,0,Slipping
CUST00200,Female,54,Married,Tier 2,Mobile,Wallet,Beauty,2024-08-31,4,1.6,228.63,6,1371.78,365.81,0.0,58,4.3,4,0,No Complaint,169.14,1,1,1,4,1,2024-12-07,0.167,3-6 Months,Low Value,0,Slipping
CUST00201,Female,24,Single,Tier 3,Mobile,Debit Card,Electronics,2024-03-01,10,0.5,1172.92,5,5864.6,586.46,14075.04,78,1.2,4,1,Yes,226.78,4,1,3,4,0,,0.2,6-12 Months,Low Value,0,At Risk
CUST00202,Male,43,Married,Tier 2,Mobile,Net Banking,Fashion,2023-07-01,18,0.5,511.45,9,4603.05,255.72,0.0,173,6.1,4,0,No Complaint,58.32,6,2,11,3,1,2023-08-27,0.222,12-24 Months,Low Value,0,Dormant
CUST00203,Male,43,Married,Tier 3,Desktop,UPI,Grocery,2024-04-01,9,0.5,1064.96,4,4259.84,532.48,0.0,13,7.9,4,0,No Complaint,436.44,2,0,16,8,1,2024-07-27,0.0,6-12 Months,Low Value,0,Active
CUST00204,Female,41,Single,Tier 3,Mobile,Debit Card,Grocery,2024-04-01,9,2.1,2023.04,19,38437.76,4248.38,0.0,31,3.5,4,3,Yes,6.44,2,0,1,3,1,2024-04-17,0.0,6-12 Months,High Value,0,Slipping
CUST00205,Female,29,Married,Tier 1,Mobile,Credit Card,Fashion,2024-08-31,4,2.5,555.33,10,5553.3,1388.32,33319.68,37,4.4,5,0,No Complaint,163.01,3,1,7,3,0,,0.1,3-6 Months,Mid Value,0,Slipping
CUST00206,Male,33,Single,Tier 1,Mobile,COD,Electronics,2021-12-29,36,6.2,693.86,223,154730.78,4301.93,0.0,76,7.3,1,1,Yes,301.17,3,52,5,4,1,2023-10-06,0.233,24+ Months,High Value,0,At Risk
CUST00207,Male,40,Single,Tier 3,Desktop,Debit Card,Home & Kitchen,2024-03-01,10,2.0,668.87,20,13377.4,1337.74,32105.76,11,1.3,2,0,No Complaint,362.17,4,3,5,4,0,,0.15,6-12 Months,Mid Value,0,Active
CUST00208,Female,57,Single,Tier 3,Mobile,Credit Card,Fashion,2024-01-31,11,0.8,4424.59,9,39821.31,3539.67,84952.08,173,5.4,4,2,Yes,69.3,9,1,13,5,0,,0.111,6-12 Months,High Value,0,Dormant
CUST00209,Male,26,Married,Tier 1,Mobile,Net Banking,Electronics,2024-08-31,4,0.5,820.91,2,1641.82,410.46,0.0,101,7.5,3,1,No,110.83,3,0,7,10,1,2024-10-21,0.0,3-6 Months,Low Value,1,Dormant
CUST00210,Male,49,Single,Tier 1,Mobile,Credit Card,Electronics,2024-01-31,11,5.4,794.97,59,46903.23,4292.84,103028.16,146,3.4,3,0,No Complaint,6.39,1,23,7,6,0,,0.39,6-12 Months,High Value,0,Dormant
CUST00211,Female,32,Married,Tier 1,Mobile,UPI,Beauty,2024-08-01,5,1.6,845.1,8,6760.8,1352.16,32451.84,139,3.5,2,0,No Complaint,280.72,4,1,4,8,0,,0.125,3-6 Months,Mid Value,0,Dormant
CUST00212,Female,54,Married,Tier 3,Mobile,Debit Card,Home & Kitchen,2024-08-31,4,3.3,2314.67,13,30090.71,7638.41,0.0,119,6.9,4,0,No Complaint,23.95,2,1,3,2,1,2024-10-04,0.077,3-6 Months,High Value,0,Dormant
CUST00213,Female,30,Married,Tier 1,Mobile,Debit Card,Beauty,2024-08-01,5,0.5,574.46,2,1148.92,287.23,6893.52,162,2.5,3,1,Yes,100.58,3,0,10,6,0,,0.0,3-6 Months,Low Value,0,Dormant
CUST00214,Male,22,Married,Tier 2,Desktop,Credit Card,Electronics,2024-12-01,1,1.7,1564.52,2,3129.04,2659.68,63832.32,162,6.1,4,1,Yes,844.12,5,0,20,5,0,,0.0,0-3 Months,High Value,0,Dormant
CUST00215,Female,28,Single,Tier 3,Mobile,Credit Card,Fashion,2023-12-31,12,1.0,527.79,12,6333.48,527.79,12666.96,23,5.2,5,0,No Complaint,449.61,1,1,1,4,0,,0.083,6-12 Months,Low Value,0,Active
CUST00216,Male,27,Married,Tier 1,Mobile,Wallet,Electronics,2024-05-01,8,0.5,502.77,4,2011.08,251.38,6033.12,162,6.5,4,0,No Complaint,72.09,2,0,5,3,0,,0.0,6-12 Months,Low Value,0,Dormant
CUST00217,Male,30,Single,Tier 2,Mobile,COD,Grocery,2021-12-29,36,3.7,1163.95,133,154805.35,4306.62,103358.88,94,4.3,4,0,No Complaint,45.62,5,4,7,4,0,,0.03,24+ Months,High Value,0,Dormant
CUST00218,Female,58,Married,Tier 1,Mobile,UPI,Beauty,2024-12-01,1,1.8,2100.56,2,4201.12,3781.01,90744.24,48,7.3,2,0,No Complaint,52.19,3,0,3,2,0,,0.0,0-3 Months,High Value,0,Slipping
CUST00219,Female,63,Married,Tier 3,Mobile,UPI,Sports,2024-12-01,1,1.0,686.54,1,686.54,686.54,0.0,109,3.8,3,1,Yes,207.81,2,0,1,3,1,2024-12-03,0.0,0-3 Months,Low Value,0,Dormant
